,Bank,Date,INF,PR,CDR,CR,LAS,NIA,NIM,OE,RA,ROA,SCTA,SIZE,is_Credit_Agricole,is_FUIB,is_Kredobank,is_OTP,is_Oschadbank,is_Pivdennyi,is_Privat_Bank,is_Sense,is_Ukrsibbank,is_Universal
397,Credit_Agricole,09/2022,0.0460812189950357,0.0138888888888889,-0.0414141580491936,0.0105386541956182,0.0588017148952772,3.9296217159238274,0.0088973576316942,-0.049867717694993,-0.038404254836479,-0.0047346064248375,-0.0411231630942408,0.0015114050969752,1,0,0,0,0,0,0,0,0,0
398,FUIB,09/2022,0.0460812189950357,0.0138888888888889,-0.0225444573670009,0.0080418500288135,-0.0243155232287117,-0.0013034286113563,-0.0720198602912592,0.046143005820937,-0.0379904657217902,-0.050544127124396,0.1819894331378223,0.0009172548629819,0,1,0,0,0,0,0,0,0,0
399,Kredobank,09/2022,0.0460812189950357,0.0138888888888889,-0.066086942267037,0.2223165732771527,0.0795594871262862,1.8746950779261975,-0.0433608657648242,0.0036923791217637,-0.0366598244142284,-0.0293163191511902,0.3115950221846115,0.0013301254171126,0,0,1,0,0,0,0,0,0,0
400,Oschadbank,09/2022,0.0460812189950357,0.0138888888888889,0.0075225472381309,0.0137798404289492,-0.0118004253813129,-0.4229466403477896,0.158269926586701,-0.019397912306886,0.0844704835187351,1.5160004754949137,0.0758969607649651,0.0010797700752711,0,0,0,0,1,0,0,0,0,0
401,OTP,09/2022,0.0460812189950357,0.0138888888888889,-0.0421224324840614,0.0610003689404943,0.0596906126678854,0.2506683370168586,-0.00120362421363,0.0457076045129901,-0.0004555341898383,-0.0294655781411333,0.1335339473750167,0.0010373522451435,0,0,0,1,0,0,0,0,0,0
402,Pivdennyi,09/2022,0.0460812189950357,0.0138888888888889,-0.0330858200533261,0.2350066700248587,0.0182446838875036,1.0488030611426455,-0.098447271958837,0.0843494537853133,-0.0384200891980121,-0.1371103829730741,0.0891049610560862,0.0018489885866554,0,0,0,0,0,1,0,0,0,0
403,Raiffeisen,09/2022,0.0460812189950357,0.0138888888888889,-0.0144963169506858,0.000115757034804,0.0438484194066835,-0.0996351110380711,0.0345375745783909,0.0078800869323729,0.0028521499631604,0.0397627483819605,0.0118333943682617,0.0012829876496615,0,0,0,0,0,0,0,0,0,0
404,Sense,09/2022,0.0460812189950357,0.0138888888888889,-0.0125995894223125,0.0381616786512457,-0.0990904067403372,0.685552957382957,-0.0185058158287999,0.2265379846947644,-0.0597529712858853,0.0066361445854926,0.0751968334813717,-0.0003612810457977,0,0,0,0,0,0,0,1,0,0
405,Ukrsibbank,09/2022,0.0460812189950357,0.0138888888888889,-0.0729269851523142,0.0252612838957162,0.0313865937266917,-0.3032155778495346,0.0188768977761038,-0.0462442593728119,0.0110696092975175,-0.0236816460052489,0.0280950140245251,0.0013257732025346,0,0,0,0,0,0,0,0,1,0
406,Universal,09/2022,0.0460812189950357,0.0138888888888889,-0.0741759958578714,0.1651701522950046,-0.0206630320012841,3.890804196779559,0.0781739575081768,0.4511692368571145,-0.0370419565208617,0.0673541996209951,0.5403772157524215,0.0030888861634422,0,0,0,0,0,0,0,0,0,1
407,Privat_Bank,10/2022,0.0623287768194511,0.0,-0.0382060525434929,0.1720380166765385,0.0253707594762003,1.7365719349871955,0.07920891422758,0.2259861890374682,-0.0791460136155011,0.8473319556583925,0.0937147982048476,-0.0002780694370797,0,0,0,0,0,0,1,0,0,0
408,Credit_Agricole,10/2022,0.0623287768194511,0.0,-0.0511974460583392,-0.0156649653851117,0.1242593945384119,4.095284680848466,0.0526794560112429,-0.0009309811578561,-0.0171318848274138,-0.0172381907343011,-0.0331400783380828,-3.836504299233024e-06,1,0,0,0,0,0,0,0,0,0
409,FUIB,10/2022,0.0623287768194511,0.0,-0.0350905510730176,-0.1379581349262336,0.0047961072053293,0.0072167188596874,-0.08687145454947,-0.0068137098878138,-0.0312559736091566,-0.0730928286018834,0.0541007132640324,0.0004204035183704,0,1,0,0,0,0,0,0,0,0
410,Kredobank,10/2022,0.0623287768194511,0.0,-0.0634317905940633,0.1899641192654431,0.1100159266011061,1.354938418301974,0.0769798251274294,-0.0825434649507062,-0.0299582366350452,0.0161507151731037,0.0382785853472494,0.0006263408823566,0,0,1,0,0,0,0,0,0,0
411,Oschadbank,10/2022,0.0623287768194511,0.0,-0.0155695088904179,0.0063446912938657,0.0085118136925246,8.560659726510103,0.102095986998921,-0.0266511120763875,0.0119652816314496,-0.5620509063215103,0.0978014726455857,9.365331548483344e-05,0,0,0,0,1,0,0,0,0,0
412,OTP,10/2022,0.0623287768194511,0.0,-0.0639365684419627,0.0724640083524919,0.1264126247619584,9.842164028127296,0.023133594749533,0.0129867467318486,0.002873553607109,-0.003073476435734,0.0959537528896295,0.0006533804918228,0,0,0,1,0,0,0,0,0,0
413,Pivdennyi,10/2022,0.0623287768194511,0.0,-0.061169378797039,0.2021917510421241,0.0864148910594901,0.0855557853284679,-0.000353191357131,-0.0064421587098603,-0.0204621208791227,-0.0531019157265007,0.0091903715393211,0.0008599628196477,0,0,0,0,0,1,0,0,0,0
414,Raiffeisen,10/2022,0.0623287768194511,0.0,-0.0324800042818154,0.0013420147107476,0.0378522629470326,-0.0142386207137123,0.0412936264123291,0.0286903507921294,0.0037070592336646,-0.0209904650271085,0.0691605035944055,0.0001138219510444,0,0,0,0,0,0,0,0,0,0
415,Sense,10/2022,0.0623287768194511,0.0,0.0188521985728222,0.119027592284283,-0.1674321217439115,-0.1081139896710617,0.0054628813676298,0.2064156720883074,0.0309873390293228,0.2670207729511223,0.0825287810874511,-0.0035512568244704,0,0,0,0,0,0,0,1,0,0
416,Ukrsibbank,10/2022,0.0623287768194511,0.0,-0.0557196785556532,0.0814639381270003,0.0585364644752882,-0.2262524563067192,0.020466515712148,0.0203492814465273,0.029335286464247,-0.0628893992517948,-0.0146443226248179,0.0002713730209581,0,0,0,0,0,0,0,0,1,0
417,Universal,10/2022,0.0623287768194511,0.0,-0.0588302560779442,0.1335340692697829,-0.0375529703711331,3.7156442128309535,0.0694746701192657,0.3185301779771492,-0.0139760482880722,0.0376749527592185,0.4317332419279984,0.0019138185745748,0,0,0,0,0,0,0,0,0,1
418,Privat_Bank,11/2022,0.0370516199633469,0.0,-0.031177409312176,0.1443190532721796,0.0215433578672538,8.896800541000331,0.0976947793406017,0.0733815152178165,-0.0936445850245179,0.7017519513570769,0.1091954781775205,-0.0003105662791434,0,0,0,0,0,0,1,0,0,0
419,Credit_Agricole,11/2022,0.0370516199633469,0.0,-0.0582794146286979,0.0169987408196323,0.108452905571665,3.865353003850075,0.039186963525068,-0.0224538307285943,-0.0192794455504182,-0.0535733407684762,0.021972965102455,0.000569258512539,1,0,0,0,0,0,0,0,0,0
420,FUIB,11/2022,0.0370516199633469,0.0,-0.0562848279753323,-0.0735956463022098,0.1139526401191151,-0.0146626788711147,-0.0072529003463183,0.0153194704129125,-0.0403576649131818,0.0524756676773766,0.0849762177113637,0.0011759809983382,0,1,0,0,0,0,0,0,0,0
421,Kredobank,11/2022,0.0370516199633469,0.0,-0.0628842187898043,0.1634700229102315,-0.0038540873780967,2.040061395633263,0.1726753985765731,-0.0368970301166584,-0.0101776624905158,0.1458824612660849,0.2552465348873137,0.0005617767107138,0,0,1,0,0,0,0,0,0,0
422,Oschadbank,11/2022,0.0370516199633469,0.0,-0.0176827516860599,0.0378018918202676,0.0393554893527928,8.460491160002913,0.1803052302674487,0.0073069974726835,-0.0267550542070046,0.7238868237785218,-0.0802247401692465,0.0005469987132392,0,0,0,0,1,0,0,0,0,0
423,OTP,11/2022,0.0370516199633469,0.0,-0.0713556819205378,0.104616303067611,0.1120057907697146,8.895017186381066,0.0135346318665896,-0.0293260454842822,-0.0083995091044788,0.0162759310748848,0.0518315047801437,0.0016989281919012,0,0,0,1,0,0,0,0,0,0
424,Pivdennyi,11/2022,0.0370516199633469,0.0,-0.1089745532547894,0.1527250842672413,0.2590518558469288,0.0642034332493513,0.0287912526646091,-0.0289990206970496,-0.0386367014763822,-0.0096766109938337,0.0956609854400122,0.0026147295181625,0,0,0,0,0,1,0,0,0,0
425,Raiffeisen,11/2022,0.0370516199633469,0.0,-0.051672717108946,0.0001975144204208,0.0293659054571735,-0.0593355994136408,-0.0041833922373447,0.0064019183232393,-0.0183478587130015,-0.0058360471686091,0.1367154126537906,0.0015291618524091,0,0,0,0,0,0,0,0,0,0
426,Sense,11/2022,0.0370516199633469,0.0,0.0196764857826932,0.1057395810592948,-0.1984763522200088,-0.0192326954486133,-0.0094793581254997,0.088814789161585,0.0432392882506393,0.2883215721790764,0.0229890382971299,-0.0031649920078909,0,0,0,0,0,0,0,1,0,0
427,Ukrsibbank,11/2022,0.0370516199633469,0.0,-0.068353144033536,0.0646661922374903,0.0619849538555743,-0.154487072987333,0.039008293715942,0.080322978744147,0.0264261685106449,0.0511102788351247,0.0708512513150839,0.0005848417108091,0,0,0,0,0,0,0,0,1,0
428,Universal,11/2022,0.0370516199633469,0.0,-0.0572170320426745,0.1284798202533607,-0.0152867416964433,5.1089129122061525,-0.042361753723648,0.3564242569650239,-0.0034540614692528,0.1575464068021832,0.4356789901330107,0.0026308615111172,0,0,0,0,0,0,0,0,0,1
429,Privat_Bank,12/2022,0.0271049998058499,0.0,-0.0470381807076139,0.0074247102319666,0.0238576938645754,6.65087938227832,0.0386556426313362,0.1978431434712518,0.0068939078246133,0.9609783518638272,-0.0876088410034545,0.0008818474678188,0,0,0,0,0,0,1,0,0,0
430,Credit_Agricole,12/2022,0.0271049998058499,0.0,-0.0754809400739476,0.0936222150642082,0.0778415959024515,-0.3389434524473657,0.0136765350832436,-0.0193494945288,-0.0326806800972317,0.0150332102291637,-0.0233246581006232,0.0016306405874274,1,0,0,0,0,0,0,0,0,0
431,FUIB,12/2022,0.0271049998058499,0.0,-0.0764708655817409,0.0867991381123599,0.129420446381608,-0.0164126208546532,-0.1247115726512563,0.1112349613478481,-0.0355795100787549,0.2400043653371306,-0.0585363556967878,0.0010731379914398,0,1,0,0,0,0,0,0,0,0
432,Kredobank,12/2022,0.0271049998058499,0.0,-0.0819668134874137,0.1814782345424698,-0.0064263701723144,1.0358267827923553,0.0570606496774002,0.1244499728953089,-0.0280813497502387,0.0370430932529987,-0.0817484717288035,0.0017986009581078,0,0,1,0,0,0,0,0,0,0
433,Oschadbank,12/2022,0.0271049998058499,0.0,-0.0376315059152358,0.025130455749045,0.0176508424032556,8.921301162402747,-0.0396589814028859,0.2139612749295478,-0.060341501905463,0.8453844748779051,-0.0715371959563673,0.0015292590503736,0,0,0,0,1,0,0,0,0,0
434,OTP,12/2022,0.0271049998058499,0.0,-0.0953133745367473,0.0871664812725946,0.094183782209758,10.108084445540609,0.0367184214928051,0.0379380865963042,-0.0283255438787483,0.022409574486596,-0.1853274890386199,0.0023048758957283,0,0,0,1,0,0,0,0,0,0
435,Pivdennyi,12/2022,0.0271049998058499,0.0,-0.1534584374323696,0.1517505149734722,0.3261049498013805,-0.033340109425543,0.0294683124751054,0.0083335326113747,-0.0549106907454453,-0.065135415649227,-0.075094551386432,0.0033564286580963,0,0,0,0,0,1,0,0,0,0
436,Raiffeisen,12/2022,0.0271049998058499,0.0,-0.0727151923614059,-0.0021541708464982,-0.0163611883781763,0.2140597681303214,-0.0051468259302995,0.0914762632214836,-0.0586355090988582,-0.0244881266919661,-0.0425086096427162,0.0021563497148821,0,0,0,0,0,0,0,0,0,0
437,Sense,12/2022,0.0271049998058499,0.0,-0.0310624843161708,0.0645793699952938,0.1286906904815258,2.04882927946988,0.1085223053504486,0.3442840750358971,-0.0750186073551137,0.1923997783969085,-0.0290358259821006,-0.0018392986079511,0,0,0,0,0,0,0,1,0,0
438,Ukrsibbank,12/2022,0.0271049998058499,0.0,-0.1100481314030431,0.1063012362245734,0.0570621516532134,3.183610591010929,0.0197987242943782,0.1835711009738716,0.0018394498627061,0.044435595026421,0.0458159682972475,0.001806490011325,0,0,0,0,0,0,0,0,1,0
439,Universal,12/2022,0.0271049998058499,0.0,-0.0529011702240781,0.1578149068577375,0.0215058744106834,1.2674832310080475,-0.0186200442541429,-0.1860575478333274,0.0040440388057785,-0.1283869928194986,-0.1571971956120046,0.0033383115507553,0,0,0,0,0,0,0,0,0,1
440,Privat_Bank,01/2023,-0.0075140681893413,0.0,-0.0165183081378177,0.0159229166988223,-0.0211294847851774,6.607637237888116,0.0388686416672318,-0.0016878123506868,0.0219567792970451,0.0795549199958472,0.046210293966359,0.0006723405702919,0,0,0,0,0,0,1,0,0,0
441,Credit_Agricole,01/2023,-0.0075140681893413,0.0,-0.0680681611972637,0.0898353960877984,0.0082160592549356,-0.5147807487271887,-0.0137923535954688,0.0125502258408009,-0.0286254652270927,-0.0051005246304491,0.0419833131546476,0.0019385387914237,1,0,0,0,0,0,0,0,0,0
442,FUIB,01/2023,-0.0075140681893413,0.0,-0.0585452885234146,0.093146864243661,0.0708030223932628,0.161201488427102,0.1654949581560508,0.0677410119131532,-0.0082908656718967,0.1002645735687829,-0.0657803756412745,0.0006654174531286,0,1,0,0,0,0,0,0,0,0
443,Kredobank,01/2023,-0.0075140681893413,0.0,-0.0843546277199669,0.0587435039328402,-0.0144676715126573,0.8758443798573995,0.0701712239531879,0.014036315674384,-0.0137951325213587,0.0170440726815684,0.0438818431859738,0.0018553191913229,0,0,1,0,0,0,0,0,0,0
444,Oschadbank,01/2023,-0.0075140681893413,0.0,-0.0405637379954076,0.0304049601063185,-0.0048976945386563,0.1950467753801757,0.015838038980138,-0.0401481847118544,-0.006902861298407,1.3373461589643698,0.084527137147252,0.0019485109679781,0,0,0,0,1,0,0,0,0,0
445,OTP,01/2023,-0.0075140681893413,0.0,-0.0805770062849069,0.0807555236573656,0.0234542235018523,0.7348253226343052,0.0195209432032232,-0.029129595623691,-0.0003152405784032,0.0161902222096235,0.0403573215278859,0.0017134956174674,0,0,0,1,0,0,0,0,0,0
446,Pivdennyi,01/2023,-0.0075140681893413,0.0,-0.1150512040017203,0.1079277983248519,0.1914842148268312,0.0467416457792494,0.020662609251388,0.0556124105891513,-0.0149720924521849,-0.0333315530384657,0.0282027367599924,0.0019321566578167,0,0,0,0,0,1,0,0,0,0
447,Raiffeisen,01/2023,-0.0075140681893413,0.0,-0.0714483169513792,-0.0036172660475387,0.0112808721170962,0.1384665236531165,-0.0141153142397653,0.0310263891911727,-0.0376330488735316,-0.033786810403124,-0.043579641506638,0.0020222519913275,0,0,0,0,0,0,0,0,0,0
448,Sense,01/2023,-0.0075140681893413,0.0,-0.0586860573529252,-3.415834644316639e-05,0.1918510752155453,1.959591307108418,0.0358326198851218,0.1939971946950606,-0.0745904397732849,-0.0097298955183917,-0.058089155973269,-0.0001176686298696,0,0,0,0,0,0,0,1,0,0
449,Ukrsibbank,01/2023,-0.0075140681893413,0.0,-0.0892986610203762,0.0676482358408973,-0.0101159083343309,2.8710274265694182,0.000553126216027,0.0849190450834956,0.016673666650987,-0.0229397953434095,0.0389844400876563,0.0013739272676935,0,0,0,0,0,0,0,0,1,0
450,Universal,01/2023,-0.0075140681893413,0.0,-0.0308539398419117,0.1358786036031851,-0.0090038022362163,1.878756512579365,-0.0196880558304696,0.0279249631406472,0.0191352521241406,-0.0084155288511319,-0.0737650166310886,0.0026503418410078,0,0,0,0,0,0,0,0,0,1
451,Privat_Bank,02/2023,-0.0203634994598252,0.0,-0.0236410063333301,5.229671528106614e-05,-0.0184582395519946,-0.3380074619381966,-0.0331573080068968,0.0535150207054966,0.0353733122563823,-0.1177638354277993,-0.0073741572229495,0.0008988245302226,0,0,0,0,0,0,1,0,0,0
452,Credit_Agricole,02/2023,-0.0203634994598252,0.0,-0.0820677709138034,0.0448547791737834,-0.0214077599028078,-0.3067050061784475,-0.0593178277820697,0.000600334144377,-0.0402459345463365,0.022939936438479,-0.0009547347872131,0.0027500371665392,1,0,0,0,0,0,0,0,0,0
453,FUIB,02/2023,-0.0203634994598252,0.0,-0.0453404692105625,0.0745996605457571,-0.042987131695947,0.1557400752406714,0.1088127216687614,0.0583181300398159,0.0115204541122025,0.0072147026677124,0.0616037426988768,0.0004620385200994,0,1,0,0,0,0,0,0,0,0
454,Kredobank,02/2023,-0.0203634994598252,0.0,-0.0647883921146579,0.0355302921820269,0.126865545615698,1.8812527155874068,-0.0328121020192082,0.0091266416955687,-0.0009620954175812,-0.0781556068148021,-0.0255595144903205,0.0013517820553091,0,0,1,0,0,0,0,0,0,0
455,Oschadbank,02/2023,-0.0203634994598252,0.0,-0.0472153696781817,-0.0385279908065485,-0.0012178064259751,0.6960026303775021,-0.0442946612292419,0.1031625394516497,-0.0166182617256524,-0.0984899623963623,0.1270264023934475,0.0018743139261607,0,0,0,0,1,0,0,0,0,0
456,OTP,02/2023,-0.0203634994598252,0.0,-0.0416374210184758,0.0477983045269427,0.0167568587949596,0.9680923236261556,-0.0391196365006807,0.0285669854827922,0.0344184215824526,-0.0631675616659861,0.0378269815142272,0.0002816001026275,0,0,0,1,0,0,0,0,0,0
457,Pivdennyi,02/2023,-0.0203634994598252,0.0,-0.1095488381525463,0.1004917359449668,0.0329254571759724,0.1244258966598698,-0.0973349932563173,-0.0020115374092592,-0.0102210212061907,-0.135110554219901,0.060381383252046,0.0019184410825494,0,0,0,0,0,1,0,0,0,0
458,Raiffeisen,02/2023,-0.0203634994598252,0.0,-0.0567388897048046,-0.0014272922064628,-0.0298692525380041,-0.0362536156779471,-0.0470305527329968,0.0521010156203144,-0.0140027766046777,-0.0386264137079601,-0.0475541641170594,0.0015939390055807,0,0,0,0,0,0,0,0,0,0
459,Sense,02/2023,-0.0203634994598252,0.0,-0.0695926958978767,-0.0029376163387068,0.3278424447233485,3.214535370451342,0.0019519139206281,0.29906575024829,-0.0436657421922632,0.0278566297570718,-0.0458589401900804,0.0004984208578025,0,0,0,0,0,0,0,1,0,0
460,Ukrsibbank,02/2023,-0.0203634994598252,0.0,-0.0971671179945193,0.0466839525490583,-0.0493275172348579,2.9046343728654107,-0.0678702531166511,0.0151345882638581,0.0065934356197648,-0.0682419761115035,-0.0490960158615512,0.0019137452496197,0,0,0,0,0,0,0,0,1,0
461,Universal,02/2023,-0.0203634994598252,0.0,-0.0240992371583556,0.1319398172725688,-0.0359778194960647,0.4284230496149042,-0.0432408748797611,0.072150429724638,0.0153385694864268,-0.064404261286807,0.0199619351646546,0.0023772946833693,0,0,0,0,0,0,0,0,0,1
462,Privat_Bank,03/2023,-0.0698141321793826,0.0,0.0005790352340604,-0.0625634192954035,-0.0347217739734896,-0.2676664289276046,-0.0185293434672506,-0.0588922047037819,0.08366386968148,0.3867700999899875,-0.0151917786407152,0.0009374184106761,0,0,0,0,0,0,1,0,0,0
463,Credit_Agricole,03/2023,-0.0698141321793826,0.0,-0.0990623479612743,-0.0985612405748336,-0.043718201680642,2.536150313915987,-0.0407346048959961,-0.0164876850900508,-0.0436906570477308,-0.0506785384542024,-0.0001442948126415,0.003734549071718,1,0,0,0,0,0,0,0,0,0
464,FUIB,03/2023,-0.0698141321793826,0.0,-0.0169088222832086,0.01661484121579,-0.0683604515379239,0.2017660895072116,0.2923067911060256,-0.0500531640413439,0.0521671490627757,-0.1214065154520687,-0.02684073012003,0.000420351375857,0,1,0,0,0,0,0,0,0,0
465,Kredobank,03/2023,-0.0698141321793826,0.0,-0.0482988966467877,0.0162061265569905,0.1866935928243862,1.0292899632264525,0.0788166266514708,-0.0770856636232775,0.0086995722155536,-0.0130070070953471,0.0366279755500874,0.0018295447488402,0,0,1,0,0,0,0,0,0,0
466,Oschadbank,03/2023,-0.0698141321793826,0.0,-0.0216548264504191,-0.0008920282132651,-0.0319925849828115,1.0614830426835224,-0.0128026268186427,-0.0057913461853128,0.0293584451493947,1.272564646081986,0.0715526276968172,0.0012043740479467,0,0,0,0,1,0,0,0,0,0
467,OTP,03/2023,-0.0698141321793826,0.0,-0.0386681021744903,0.0642461849713173,0.0003246823887026,0.1002041614078405,0.0131794709258572,0.0044169655569799,0.0296031734509325,-0.0251000226938876,0.0468511977437129,0.0014243921384345,0,0,0,1,0,0,0,0,0,0
468,Pivdennyi,03/2023,-0.0698141321793826,0.0,-0.0288728746342741,0.0127247793658258,-0.0990302896528949,-0.0988970075625011,-0.0372956963045374,-0.055086949288016,0.0248087525739353,0.0297842667281454,0.0253161647013883,0.001228200147642,0,0,0,0,0,1,0,0,0,0
469,Raiffeisen,03/2023,-0.0698141321793826,0.0,-0.0226279535473072,0.0035065892825029,-0.0617786711361217,-0.2394816641909998,-0.0095668377989368,-0.0603709296063221,0.0443688821575327,-0.0300841287663954,-0.0126707984892302,0.0004728270151591,0,0,0,0,0,0,0,0,0,0
470,Sense,03/2023,-0.0698141321793826,0.0,-0.0352752803716023,0.0255840528942293,0.0604111174055886,0.8902061980559514,-0.0684816061478458,-0.1395130449354641,0.0554061386850939,0.1111548469134056,-0.0976833268458062,0.0010866260079043,0,0,0,0,0,0,0,1,0,0
471,Ukrsibbank,03/2023,-0.0698141321793826,0.0,-0.0397302605533271,0.0116762225013425,-0.0976363484906752,5.52610090873187,-0.0566191514757566,-0.0433938759172285,0.0235534729294202,-0.0306066944753612,-0.0756162593097816,0.0017844760080802,0,0,0,0,0,0,0,0,1,0
472,Universal,03/2023,-0.0698141321793826,0.0,-0.0028777871541123,0.0827043292575334,-0.0514740696131186,0.8873499675303105,-0.0191540084868344,0.1400854770888281,0.0210229833541057,-0.0206097858549726,0.1123673862783815,0.0013067747568567,0,0,0,0,0,0,0,0,0,1
473,Privat_Bank,04/2023,-0.1155034729020814,0.0,-0.0080974138536934,-0.0456155249950214,0.0031203740543642,0.309377028686642,-0.0285963573873902,0.1384517923417444,-0.0419221984881068,0.1909645952965945,-0.0613574885396619,0.0017012797162199,0,0,0,0,0,0,1,0,0,0
474,Credit_Agricole,04/2023,-0.1155034729020814,0.0,-0.103378046435338,-0.0979864602317605,0.0182683411063692,2.798105543083775,-0.0347780583051237,-0.0342045752324455,-0.0285702910157786,-0.0403280258543174,-0.0902096068634372,0.0038510392858829,1,0,0,0,0,0,0,0,0,0
475,FUIB,04/2023,-0.1155034729020814,0.0,-0.0121382896146698,-0.0318118419201258,0.0398442441962063,0.2098771807377228,0.001598233307365,0.0182297228922391,0.0498022019795248,-0.0133295341765536,0.0355555073740512,0.0013038330153884,0,1,0,0,0,0,0,0,0,0
476,Kredobank,04/2023,-0.1155034729020814,0.0,-0.0342816664293615,0.0161971788132503,0.1679306257431931,1.6547377511580523,-0.0770584142203215,0.0306279296744285,0.0034960889172942,-0.0892921569888702,-0.079447413811421,0.0025689044094183,0,0,1,0,0,0,0,0,0,0
477,Oschadbank,04/2023,-0.1155034729020814,0.0,-0.0237147115362271,-0.0003093001455787,-0.0052779162235168,0.9577567904669252,-0.049808684078601,0.1463915949108329,-0.0135221779961224,0.8390221373480017,-0.1194919631721597,0.001727494461895,0,0,0,0,1,0,0,0,0,0
478,OTP,04/2023,-0.1155034729020814,0.0,-0.0507206660415565,0.0950029084684226,0.0525967294867982,-0.1829342507230408,-0.0420976814341874,0.0263750857658681,0.0167459766470516,-0.0669352139881278,-0.0656454375976213,0.0024379624273341,0,0,0,1,0,0,0,0,0,0
479,Pivdennyi,04/2023,-0.1155034729020814,0.0,-0.0487382412735851,0.0282723948846297,0.0589879255322929,0.862543225783479,-0.0958943306073781,-0.0289806186045973,-0.0041223088828862,-0.0789607875078642,0.02179840712864,0.0031108940525327,0,0,0,0,0,1,0,0,0,0
480,Raiffeisen,04/2023,-0.1155034729020814,0.0,-0.0331192416154886,0.0031246545864879,0.0079668071740519,0.0316702614078346,-0.0487545954487687,0.0272956562407437,0.0332938608046727,-0.0400188220527045,0.0009652612849347,0.0014351638375221,0,0,0,0,0,0,0,0,0,0
481,Sense,04/2023,-0.1155034729020814,0.0,-0.0367915761977604,0.026071680867563,0.1092572013738826,1.1404262053805991,-0.005458123978003,0.0513942246610606,0.0333930987710895,-0.1249956049056774,-0.0384837101018865,0.0016375795238374,0,0,0,0,0,0,0,1,0,0
482,Ukrsibbank,04/2023,-0.1155034729020814,0.0,-0.0542228299076183,-0.022968580257269,-0.0219159278732374,5.449518949016884,-0.0690165071530457,-0.017767303962033,-0.0022549927178378,-0.061883434123815,-0.0181049429553431,0.0035185126525603,0,0,0,0,0,0,0,0,1,0
483,Universal,04/2023,-0.1155034729020814,0.0,-0.0005276688700512,0.076645022621676,-0.0217376051031116,0.415622820401951,-0.0454612058808174,0.0003173785051571,0.0022291382345722,-0.0730267490060456,0.1266533268081955,0.0027193901585538,0,0,0,0,0,0,0,0,0,1
484,Privat_Bank,05/2023,-0.1498180410155321,0.0,0.0138329986927971,-0.0275643980013196,-0.0009472704111601,4.352337707188983,0.0393146065595619,0.0525888448841678,0.0050657837055259,0.4006942768822918,-0.0195551272933095,0.0013665781150531,0,0,0,0,0,0,1,0,0,0
485,Credit_Agricole,05/2023,-0.1498180410155321,0.0,-0.1101148671638155,-0.0808477426149359,0.0471365217146911,2.418099648673484,0.006147217056872,-0.0093380793697594,-0.0076715877416389,-0.0071497008969343,-0.0076220784564783,0.0036298390633183,1,0,0,0,0,0,0,0,0,0
486,FUIB,05/2023,-0.1498180410155321,0.0,-0.0167251344963058,-0.0305900661283697,0.1173019620985913,0.1707002147976636,0.055883754525232,-0.0019298993984298,0.0431859605349243,0.0554633533189358,-0.0415041729351428,0.0021365585551763,0,1,0,0,0,0,0,0,0,0
487,Kredobank,05/2023,-0.1498180410155321,0.0,-0.0347036154204406,0.0359195762549598,0.1218260419884135,-0.0613164417168504,0.0827408878699218,0.0360836393687275,0.003800314116746,0.0464639961874285,-0.0438432169790548,0.0035189627437373,0,0,1,0,0,0,0,0,0,0
488,Oschadbank,05/2023,-0.1498180410155321,0.0,-0.0125423174226126,0.0488926658768305,-0.0299986699499339,0.7033984614694342,-9.4026866665764e-06,0.0223556357846041,-0.0002364132612081,1.372216721001056,-0.0826913304546041,0.0015128233338463,0,0,0,0,1,0,0,0,0,0
489,OTP,05/2023,-0.1498180410155321,0.0,-0.0480680895286984,0.0792097076380264,0.0392642288308081,-0.2208162254767324,0.0717283635854714,0.0309746672598664,0.0221813025543114,0.0379268576727801,-0.0124242576657715,0.0024605137525794,0,0,0,1,0,0,0,0,0,0
490,Pivdennyi,05/2023,-0.1498180410155321,0.0,-0.0368100948924393,0.0351618635936586,0.0648864985160056,1.0538194011623052,0.0476141901324961,0.0071582352665009,0.0037075186960256,0.1379798669371843,-0.0604306900702737,0.0032518989769343,0,0,0,0,0,1,0,0,0,0
491,Raiffeisen,05/2023,-0.1498180410155321,0.0,-0.0356970875318981,0.0001809477620766,0.1041435087816254,1.6203936155653302,0.0523009978409842,0.0713884125334674,0.0384581894129276,0.0296384422937235,0.013664506963938,0.000847580236688,0,0,0,0,0,0,0,0,0,0
492,Sense,05/2023,-0.1498180410155321,0.0,-0.0212327311432362,0.0272768411956262,0.0305952975215397,0.2324619687024953,-0.0321852056240635,0.0586419350693741,0.0394430968471926,-0.067847005587856,-0.018364774827798,0.0014200891832235,0,0,0,0,0,0,0,1,0,0
493,Ukrsibbank,05/2023,-0.1498180410155321,0.0,-0.0557693710257983,-0.0266180161874888,0.0079458574923078,5.43940334386102,0.0091161822812933,-0.0366362340371438,-0.0036346408368747,-0.0103246538279455,-0.0572268721093758,0.0036839145602452,0,0,0,0,0,0,0,0,1,0
494,Universal,05/2023,-0.1498180410155321,0.0,0.0233134651937346,0.0667428684375887,-0.0376885252266813,-0.0265374230472389,0.0117449486893331,-0.0307319258243082,0.010565398022207,-0.0668645040695568,0.0418633878016069,0.0023100242971057,0,0,0,0,0,0,0,0,0,1
